Dim_isEndgame,Dim_Realms,Dim_GrandCompany,Dim_Species,V_PlayerCount
False,Kujata,Order of the Twin Adder,Hrothgar,6806
False,Kujata,Order of the Twin Adder,Hyur,169128
False,Kujata,Order of the Twin Adder,Lalafell,84349
False,Kujata,Order of the Twin Adder,Miqo'te,140506
False,Kujata,Order of the Twin Adder,Roegadyn,29541
False,Kujata,Order of the Twin Adder,Viera,26245
False,Kujata,none,Au Ra,454943
False,Kujata,none,Elezen,274246
False,Kujata,none,Hrothgar,41786
False,Kujata,none,Hyur,1038457
False,Kujata,none,Lalafell,517904
False,Kujata,none,Miqo'te,862714
False,Kujata,none,Roegadyn,181386
False,Kujata,none,Viera,161145
False,Mandragora,Immortal Flames,Au Ra,38542
False,Mandragora,Immortal Flames,Elezen,23233
False,Mandragora,Immortal Flames,Hrothgar,3540
False,Mandragora,Immortal Flames,Hyur,87976
False,Mandragora,Immortal Flames,Lalafell,43876
False,Mandragora,Immortal Flames,Miqo'te,73087
False,Mandragora,Immortal Flames,Roegadyn,15367
False,Mandragora,Immortal Flames,Viera,13652
False,Mandragora,Maelstrom,Au Ra,39568
False,Mandragora,Maelstrom,Elezen,23852
False,Mandragora,Maelstrom,Hrothgar,3634
False,Mandragora,Maelstrom,Hyur,90317
False,Mandragora,Maelstrom,Lalafell,45044
False,Mandragora,Maelstrom,Miqo'te,75033
False,Mandragora,Maelstrom,Roegadyn,15776
False,Mandragora,Maelstrom,Viera,14015
False,Mandragora,Order of the Twin Adder,Au Ra,46684
False,Mandragora,Order of the Twin Adder,Elezen,28141
False,Mandragora,Order of the Twin Adder,Hrothgar,4288
False,Mandragora,Order of the Twin Adder,Hyur,106560
False,Mandragora,Order of the Twin Adder,Lalafell,53144
False,Mandragora,Order of the Twin Adder,Miqo'te,88527
False,Mandragora,Order of the Twin Adder,Roegadyn,18613
False,Mandragora,Order of the Twin Adder,Viera,16536
False,Mandragora,none,Au Ra,286640
False,Mandragora,none,Elezen,172790
False,Mandragora,none,Hrothgar,26328
False,Mandragora,none,Hyur,654286
False,Mandragora,none,Lalafell,326309
False,Mandragora,none,Miqo'te,543558
False,Mandragora,none,Roegadyn,114283
False,Mandragora,none,Viera,101530
False,Masamune,Immortal Flames,Au Ra,42873
False,Masamune,Immortal Flames,Elezen,25844
False,Masamune,Immortal Flames,Hrothgar,3938
False,Masamune,Immortal Flames,Hyur,97863
False,Masamune,Immortal Flames,Lalafell,48806
False,Masamune,Immortal Flames,Miqo'te,81301
False,Masamune,Immortal Flames,Roegadyn,17093
False,Masamune,Immortal Flames,Viera,15186
False,Masamune,Maelstrom,Au Ra,44014
False,Masamune,Maelstrom,Elezen,26532
False,Masamune,Maelstrom,Hrothgar,4043
False,Masamune,Maelstrom,Hyur,100467
False,Masamune,Maelstrom,Lalafell,50105
False,Masamune,Maelstrom,Miqo'te,83465
False,Masamune,Maelstrom,Roegadyn,17548
False,Masamune,Maelstrom,Viera,15590
False,Masamune,Order of the Twin Adder,Au Ra,51930
False,Masamune,Order of the Twin Adder,Elezen,31304
False,Masamune,Order of the Twin Adder,Hrothgar,4770
False,Masamune,Order of the Twin Adder,Hyur,118536
False,Masamune,Order of the Twin Adder,Lalafell,59117
False,Masamune,Order of the Twin Adder,Miqo'te,98475
False,Masamune,Order of the Twin Adder,Roegadyn,20704
False,Masamune,Order of the Twin Adder,Viera,18394
False,Masamune,none,Au Ra,318852
False,Masamune,none,Elezen,192208
False,Masamune,none,Hrothgar,29287
False,Masamune,none,Hyur,727815
False,Masamune,none,Lalafell,362979
False,Masamune,none,Miqo'te,604643
False,Masamune,none,Roegadyn,127126
False,Masamune,none,Viera,112940
False,Pandaemonium,Immortal Flames,Au Ra,45589
False,Pandaemonium,Immortal Flames,Elezen,27482
False,Pandaemonium,Immortal Flames,Hrothgar,4187
False,Pandaemonium,Immortal Flames,Hyur,104062
False,Pandaemonium,Immortal Flames,Lalafell,51898
False,Pandaemonium,Immortal Flames,Miqo'te,86451
False,Pandaemonium,Immortal Flames,Roegadyn,18176
False,Pandaemonium,Immortal Flames,Viera,16148
False,Pandaemonium,Maelstrom,Au Ra,46803
False,Pandaemonium,Maelstrom,Elezen,28213
False,Pandaemonium,Maelstrom,Hrothgar,4299
False,Pandaemonium,Maelstrom,Hyur,106832
False,Pandaemonium,Maelstrom,Lalafell,53280
False,Pandaemonium,Maelstrom,Miqo'te,88752
False,Pandaemonium,Maelstrom,Roegadyn,18660
False,Pandaemonium,Maelstrom,Viera,16578
False,Pandaemonium,Order of the Twin Adder,Au Ra,55220
False,Pandaemonium,Order of the Twin Adder,Elezen,33287
False,Pandaemonium,Order of the Twin Adder,Hrothgar,5072
False,Pandaemonium,Order of the Twin Adder,Hyur,126045
False,Pandaemonium,Order of the Twin Adder,Lalafell,62862
False,Pandaemonium,Order of the Twin Adder,Miqo'te,104714
False,Pandaemonium,Order of the Twin Adder,Roegadyn,22016
False,Pandaemonium,Order of the Twin Adder,Viera,19559
False,Pandaemonium,none,Au Ra,339052
False,Pandaemonium,none,Elezen,204385
False,Pandaemonium,none,Hrothgar,31142
False,Pandaemonium,none,Hyur,773923
False,Pandaemonium,none,Lalafell,385974
False,Pandaemonium,none,Miqo'te,642948
False,Pandaemonium,none,Roegadyn,135180
False,Pandaemonium,none,Viera,120095
False,Ramuh,Immortal Flames,Au Ra,50822
False,Ramuh,Immortal Flames,Elezen,30636
False,Ramuh,Immortal Flames,Hrothgar,4668
False,Ramuh,Immortal Flames,Hyur,116006
False,Ramuh,Immortal Flames,Lalafell,57855
False,Ramuh,Immortal Flames,Miqo'te,96373
False,Ramuh,Immortal Flames,Roegadyn,20263
False,Ramuh,Immortal Flames,Viera,18001
False,Ramuh,Maelstrom,Au Ra,52174
False,Ramuh,Maelstrom,Elezen,31451
False,Ramuh,Maelstrom,Hrothgar,4792
False,Ramuh,Maelstrom,Hyur,119093
False,Ramuh,Maelstrom,Lalafell,59395
False,Ramuh,Maelstrom,Miqo'te,98938
False,Ramuh,Maelstrom,Roegadyn,20802
False,Ramuh,Maelstrom,Viera,18481
False,Ramuh,Order of the Twin Adder,Au Ra,61557
False,Ramuh,Order of the Twin Adder,Elezen,37108
False,Ramuh,Order of the Twin Adder,Hrothgar,5654
False,Ramuh,Order of the Twin Adder,Hyur,140511
False,Ramuh,Order of the Twin Adder,Lalafell,70076
False,Ramuh,Order of the Twin Adder,Miqo'te,116732
False,Ramuh,Order of the Twin Adder,Roegadyn,24543
False,Ramuh,Order of the Twin Adder,Viera,21804
False,Ramuh,none,Au Ra,377966
False,Ramuh,none,Elezen,227842
False,Ramuh,none,Hrothgar,34716
False,Ramuh,none,Hyur,862747
False,Ramuh,none,Lalafell,430273
False,Ramuh,none,Miqo'te,716740
False,Ramuh,none,Roegadyn,150695
False,Ramuh,none,Viera,133879
False,Ridill,Immortal Flames,Au Ra,40072
False,Ridill,Immortal Flames,Elezen,24156
False,Ridill,Immortal Flames,Hrothgar,3681
False,Ridill,Immortal Flames,Hyur,91469
False,Ridill,Immortal Flames,Lalafell,45618
False,Ridill,Immortal Flames,Miqo'te,75989
False,Ridill,Immortal Flames,Roegadyn,15977
False,Ridill,Immortal Flames,Viera,14194
False,Ridill,Maelstrom,Au Ra,41139
False,Ridill,Maelstrom,Elezen,24799
False,Ridill,Maelstrom,Hrothgar,3779
False,Ridill,Maelstrom,Hyur,93904
False,Ridill,Maelstrom,Lalafell,46832
False,Ridill,Maelstrom,Miqo'te,78012
False,Ridill,Maelstrom,Roegadyn,16402
False,Ridill,Maelstrom,Viera,14572
False,Ridill,Order of the Twin Adder,Au Ra,48537
False,Ridill,Order of the Twin Adder,Elezen,29259
False,Ridill,Order of the Twin Adder,Hrothgar,4458
False,Ridill,Order of the Twin Adder,Hyur,110791
False,Ridill,Order of the Twin Adder,Lalafell,55254
False,Ridill,Order of the Twin Adder,Miqo'te,92042
False,Ridill,Order of the Twin Adder,Roegadyn,19352
False,Ridill,Order of the Twin Adder,Viera,17192
False,Ridill,none,Au Ra,298021
False,Ridill,none,Elezen,179651
False,Ridill,none,Hrothgar,27373
False,Ridill,none,Hyur,680266
False,Ridill,none,Lalafell,339265
False,Ridill,none,Miqo'te,565141
False,Ridill,none,Roegadyn,118821
False,Ridill,none,Viera,105562
False,Shinryu,Immortal Flames,Au Ra,37188
False,Shinryu,Immortal Flames,Elezen,22418
False,Shinryu,Immortal Flames,Hrothgar,3416
False,Shinryu,Immortal Flames,Hyur,84886
False,Shinryu,Immortal Flames,Lalafell,42335
False,Shinryu,Immortal Flames,Miqo'te,70521
False,Shinryu,Immortal Flames,Roegadyn,14827
False,Shinryu,Immortal Flames,Viera,13172
False,Shinryu,Maelstrom,Au Ra,38178
False,Shinryu,Maelstrom,Elezen,23014
False,Shinryu,Maelstrom,Hrothgar,3507
False,Shinryu,Maelstrom,Hyur,87146
False,Shinryu,Maelstrom,Lalafell,43462
False,Shinryu,Maelstrom,Miqo'te,72398
False,Shinryu,Maelstrom,Roegadyn,15222
False,Shinryu,Maelstrom,Viera,13523
False,Shinryu,Order of the Twin Adder,Au Ra,45044
False,Shinryu,Order of the Twin Adder,Elezen,27153
False,Shinryu,Order of the Twin Adder,Hrothgar,4137
False,Shinryu,Order of the Twin Adder,Hyur,102818
False,Shinryu,Order of the Twin Adder,Lalafell,51278
False,Shinryu,Order of the Twin Adder,Miqo'te,85418
False,Shinryu,Order of the Twin Adder,Roegadyn,17959
False,Shinryu,Order of the Twin Adder,Viera,15955
False,Shinryu,none,Au Ra,276574
False,Shinryu,none,Elezen,166722
False,Shinryu,none,Hrothgar,25403
False,Shinryu,none,Hyur,631310
False,Shinryu,none,Lalafell,314850
False,Shinryu,none,Miqo'te,524470
False,Shinryu,none,Roegadyn,110270
False,Shinryu,none,Viera,97965
False,Tiamat,Immortal Flames,Au Ra,38145
False,Tiamat,Immortal Flames,Elezen,22994
False,Tiamat,Immortal Flames,Hrothgar,3504
False,Tiamat,Immortal Flames,Hyur,87069
False,Tiamat,Immortal Flames,Lalafell,43424
False,Tiamat,Immortal Flames,Miqo'te,72334
False,Tiamat,Immortal Flames,Roegadyn,15208
False,Tiamat,Immortal Flames,Viera,13511
False,Tiamat,Maelstrom,Au Ra,39160
False,Tiamat,Maelstrom,Elezen,23606
False,Tiamat,Maelstrom,Hrothgar,3597
False,Tiamat,Maelstrom,Hyur,89387
False,Tiamat,Maelstrom,Lalafell,44579
False,Tiamat,Maelstrom,Miqo'te,74259
False,Tiamat,Maelstrom,Roegadyn,15613
False,Tiamat,Maelstrom,Viera,13871
False,Tiamat,Order of the Twin Adder,Au Ra,46203
False,Tiamat,Order of the Twin Adder,Elezen,27851
False,Tiamat,Order of the Twin Adder,Hrothgar,4244
False,Tiamat,Order of the Twin Adder,Hyur,105462
False,Tiamat,Order of the Twin Adder,Lalafell,52597
False,Tiamat,Order of the Twin Adder,Miqo'te,87614
False,Tiamat,Order of the Twin Adder,Roegadyn,18421
False,Tiamat,Order of the Twin Adder,Viera,16365
False,Tiamat,none,Au Ra,283686
False,Tiamat,none,Elezen,171010
False,Tiamat,none,Hrothgar,26057
False,Tiamat,none,Hyur,647544
False,Tiamat,none,Lalafell,322946
False,Tiamat,none,Miqo'te,537957
False,Tiamat,none,Roegadyn,113106
False,Tiamat,none,Viera,100484
False,Titan,Immortal Flames,Au Ra,41160
False,Titan,Immortal Flames,Elezen,24812
False,Titan,Immortal Flames,Hrothgar,3781
False,Titan,Immortal Flames,Hyur,93951
False,Titan,Immortal Flames,Lalafell,46856
False,Titan,Immortal Flames,Miqo'te,78051
False,Titan,Immortal Flames,Roegadyn,16410
False,Titan,Immortal Flames,Viera,14579
False,Titan,Maelstrom,Au Ra,42255
False,Titan,Maelstrom,Elezen,25472
False,Titan,Maelstrom,Hrothgar,3881
False,Titan,Maelstrom,Hyur,96452
False,Titan,Maelstrom,Lalafell,48103
False,Titan,Maelstrom,Miqo'te,80129
False,Titan,Maelstrom,Roegadyn,16847
False,Titan,Maelstrom,Viera,14967
False,Titan,Order of the Twin Adder,Au Ra,49854
False,Titan,Order of the Twin Adder,Elezen,30053
False,Titan,Order of the Twin Adder,Hrothgar,4579
False,Titan,Order of the Twin Adder,Hyur,113798
False,Titan,Order of the Twin Adder,Lalafell,56754
False,Titan,Order of the Twin Adder,Miqo'te,94539
False,Titan,Order of the Twin Adder,Roegadyn,19877
False,Titan,Order of the Twin Adder,Viera,17659
False,Titan,none,Au Ra,306109
False,Titan,none,Elezen,184526
False,Titan,none,Hrothgar,28116
False,Titan,none,Hyur,698726
False,Titan,none,Lalafell,348472
False,Titan,none,Miqo'te,580477
False,Titan,none,Roegadyn,122045
False,Titan,none,Viera,108426
False,Tonberry,Immortal Flames,Au Ra,53720
False,Tonberry,Immortal Flames,Elezen,32383
False,Tonberry,Immortal Flames,Hrothgar,4934
False,Tonberry,Immortal Flames,Hyur,122622
False,Tonberry,Immortal Flames,Lalafell,61155
False,Tonberry,Immortal Flames,Miqo'te,101870
False,Tonberry,Immortal Flames,Roegadyn,21418
False,Tonberry,Immortal Flames,Viera,19028
False,Tonberry,Maelstrom,Au Ra,55150
False,Tonberry,Maelstrom,Elezen,33245
False,Tonberry,Maelstrom,Hrothgar,5066
False,Tonberry,Maelstrom,Hyur,125885
False,Tonberry,Maelstrom,Lalafell,62782
False,Tonberry,Maelstrom,Miqo'te,104581
False,Tonberry,Maelstrom,Roegadyn,21988
False,Tonberry,Maelstrom,Viera,19535
False,Tonberry,Order of the Twin Adder,Au Ra,65068
False,Tonberry,Order of the Twin Adder,Elezen,39224
False,Tonberry,Order of the Twin Adder,Hrothgar,5977
False,Tonberry,Order of the Twin Adder,Hyur,148525
False,Tonberry,Order of the Twin Adder,Lalafell,74073
False,Tonberry,Order of the Twin Adder,Miqo'te,123389
False,Tonberry,Order of the Twin Adder,Roegadyn,25943
False,Tonberry,Order of the Twin Adder,Viera,23048
False,Tonberry,none,Au Ra,399522
False,Tonberry,none,Elezen,240837
False,Tonberry,none,Hrothgar,36696
False,Tonberry,none,Hyur,911952
False,Tonberry,none,Lalafell,454813
False,Tonberry,none,Miqo'te,757618
False,Tonberry,none,Roegadyn,159289
False,Tonberry,none,Viera,141514
False,Typhon,Immortal Flames,Au Ra,54890
False,Typhon,Immortal Flames,Elezen,33088
False,Typhon,Immortal Flames,Hrothgar,5042
False,Typhon,Immortal Flames,Hyur,125292
False,Typhon,Immortal Flames,Lalafell,62486
False,Typhon,Immortal Flames,Miqo'te,104088
False,Typhon,Immortal Flames,Roegadyn,21885
False,Typhon,Immortal Flames,Viera,19442
False,Typhon,Maelstrom,Au Ra,56351
False,Typhon,Maelstrom,Elezen,33969
False,Typhon,Maelstrom,Hrothgar,5176
False,Typhon,Maelstrom,Hyur,128627
False,Typhon,Maelstrom,Lalafell,64149
False,Typhon,Maelstrom,Miqo'te,106859
False,Typhon,Maelstrom,Roegadyn,22467
False,Typhon,Maelstrom,Viera,19960
False,Typhon,Order of the Twin Adder,Au Ra,66485
False,Typhon,Order of the Twin Adder,Elezen,40078
False,Typhon,Order of the Twin Adder,Hrothgar,6107
False,Typhon,Order of the Twin Adder,Hyur,151759
False,Typhon,Order of the Twin Adder,Lalafell,75686
False,Typhon,Order of the Twin Adder,Miqo'te,126076
False,Typhon,Order of the Twin Adder,Roegadyn,26508
False,Typhon,Order of the Twin Adder,Viera,23550
False,Typhon,none,Au Ra,408222
False,Typhon,none,Elezen,246081
False,Typhon,none,Hrothgar,37495
False,Typhon,none,Hyur,931811
False,Typhon,none,Lalafell,464717
False,Typhon,none,Miqo'te,774115
False,Typhon,none,Roegadyn,162758
False,Typhon,none,Viera,144596
False,Ultima,Immortal Flames,Au Ra,44444
False,Ultima,Immortal Flames,Elezen,26791
False,Ultima,Immortal Flames,Hrothgar,4082
False,Ultima,Immortal Flames,Hyur,101447
False,Ultima,Immortal Flames,Lalafell,50594
False,Ultima,Immortal Flames,Miqo'te,84279
False,Ultima,Immortal Flames,Roegadyn,17720
False,Ultima,Immortal Flames,Viera,15742
False,Ultima,Maelstrom,Au Ra,45626
False,Ultima,Maelstrom,Elezen,27504
False,Ultima,Maelstrom,Hrothgar,4191
False,Ultima,Maelstrom,Hyur,104147
False,Ultima,Maelstrom,Lalafell,51941
False,Ultima,Maelstrom,Miqo'te,86522
False,Ultima,Maelstrom,Roegadyn,18191
False,Ultima,Maelstrom,Viera,16161
False,Ultima,Order of the Twin Adder,Au Ra,53832
False,Ultima,Order of the Twin Adder,Elezen,32451
False,Ultima,Order of the Twin Adder,Hrothgar,4944
False,Ultima,Order of the Twin Adder,Hyur,122877
False,Ultima,Order of the Twin Adder,Lalafell,61282
False,Ultima,Order of the Twin Adder,Miqo'te,102082
False,Ultima,Order of the Twin Adder,Roegadyn,21463
False,Ultima,Order of the Twin Adder,Viera,19068
False,Ultima,none,Au Ra,330532
False,Ultima,none,Elezen,199249
False,Ultima,none,Hrothgar,30359
False,Ultima,none,Hyur,754474
False,Ultima,none,Lalafell,376275
False,Ultima,none,Miqo'te,626790
False,Ultima,none,Roegadyn,131783
False,Ultima,none,Viera,117077
False,Unicorn,Immortal Flames,Au Ra,48772
False,Unicorn,Immortal Flames,Elezen,29401
False,Unicorn,Immortal Flames,Hrothgar,4480
False,Unicorn,Immortal Flames,Hyur,111328
False,Unicorn,Immortal Flames,Lalafell,55522
False,Unicorn,Immortal Flames,Miqo'te,92488
False,Unicorn,Immortal Flames,Roegadyn,19446
False,Unicorn,Immortal Flames,Viera,17276
False,Unicorn,Maelstrom,Au Ra,50070
False,Unicorn,Maelstrom,Elezen,30183
False,Unicorn,Maelstrom,Hrothgar,4599
False,Unicorn,Maelstrom,Hyur,114291
False,Unicorn,Maelstrom,Lalafell,57000
False,Unicorn,Maelstrom,Miqo'te,94949
False,Unicorn,Maelstrom,Roegadyn,19963
False,Unicorn,Maelstrom,Viera,17735
False,Unicorn,Order of the Twin Adder,Au Ra,59075
False,Unicorn,Order of the Twin Adder,Elezen,35611
False,Unicorn,Order of the Twin Adder,Hrothgar,5426
False,Unicorn,Order of the Twin Adder,Hyur,134846
False,Unicorn,Order of the Twin Adder,Lalafell,67251
False,Unicorn,Order of the Twin Adder,Miqo'te,112025
False,Unicorn,Order of the Twin Adder,Roegadyn,23553
False,Unicorn,Order of the Twin Adder,Viera,20925
False,Unicorn,none,Au Ra,362726
False,Unicorn,none,Elezen,218656
False,Unicorn,none,Hrothgar,33316
False,Unicorn,none,Hyur,827960
False,Unicorn,none,Lalafell,412924
False,Unicorn,none,Miqo'te,687840
False,Unicorn,none,Roegadyn,144619
False,Unicorn,none,Viera,128481
False,Valefor,Immortal Flames,Au Ra,46842
False,Valefor,Immortal Flames,Elezen,28237
False,Valefor,Immortal Flames,Hrothgar,4302
False,Valefor,Immortal Flames,Hyur,106921
False,Valefor,Immortal Flames,Lalafell,53324
False,Valefor,Immortal Flames,Miqo'te,88826
False,Valefor,Immortal Flames,Roegadyn,18676
False,Valefor,Immortal Flames,Viera,16592
False,Valefor,Maelstrom,Au Ra,48088
False,Valefor,Maelstrom,Elezen,28988
False,Valefor,Maelstrom,Hrothgar,4417
False,Valefor,Maelstrom,Hyur,109767
False,Valefor,Maelstrom,Lalafell,54743
False,Valefor,Maelstrom,Miqo'te,91190
False,Valefor,Maelstrom,Roegadyn,19173
False,Valefor,Maelstrom,Viera,17033
False,Valefor,Order of the Twin Adder,Au Ra,56737
False,Valefor,Order of the Twin Adder,Elezen,34202
False,Valefor,Order of the Twin Adder,Hrothgar,5211
False,Valefor,Order of the Twin Adder,Hyur,129508
False,Valefor,Order of the Twin Adder,Lalafell,64589
False,Valefor,Order of the Twin Adder,Miqo'te,107590
False,Valefor,Order of the Twin Adder,Roegadyn,22621
False,Valefor,Order of the Twin Adder,Viera,20097
False,Valefor,none,Au Ra,348366
False,Valefor,none,Elezen,210000
False,Valefor,none,Hrothgar,31997
False,Valefor,none,Hyur,795184
False,Valefor,none,Lalafell,396578
False,Valefor,none,Miqo'te,660611
False,Valefor,none,Roegadyn,138894
False,Valefor,none,Viera,123394
False,Yojimbo,Immortal Flames,Au Ra,48689
False,Yojimbo,Immortal Flames,Elezen,29350
False,Yojimbo,Immortal Flames,Hrothgar,4472
False,Yojimbo,Immortal Flames,Hyur,111138
False,Yojimbo,Immortal Flames,Lalafell,55427
False,Yojimbo,Immortal Flames,Miqo'te,92329
False,Yojimbo,Immortal Flames,Roegadyn,19412
False,Yojimbo,Immortal Flames,Viera,17246
False,Yojimbo,Maelstrom,Au Ra,49985
False,Yojimbo,Maelstrom,Elezen,30132
False,Yojimbo,Maelstrom,Hrothgar,4591
False,Yojimbo,Maelstrom,Hyur,114096
False,Yojimbo,Maelstrom,Lalafell,56902
False,Yojimbo,Maelstrom,Miqo'te,94787
False,Yojimbo,Maelstrom,Roegadyn,19929
False,Yojimbo,Maelstrom,Viera,17705
False,Yojimbo,Order of the Twin Adder,Au Ra,58974
False,Yojimbo,Order of the Twin Adder,Elezen,35550
False,Yojimbo,Order of the Twin Adder,Hrothgar,5417
False,Yojimbo,Order of the Twin Adder,Hyur,134615
False,Yojimbo,Order of the Twin Adder,Lalafell,67136
False,Yojimbo,Order of the Twin Adder,Miqo'te,111834
False,Yojimbo,Order of the Twin Adder,Roegadyn,23513
False,Yojimbo,Order of the Twin Adder,Viera,20889
False,Yojimbo,none,Au Ra,362106
False,Yojimbo,none,Elezen,218282
False,Yojimbo,none,Hrothgar,33259
False,Yojimbo,none,Hyur,826545
False,Yojimbo,none,Lalafell,412218
False,Yojimbo,none,Miqo'te,686664
False,Yojimbo,none,Roegadyn,144371
False,Yojimbo,none,Viera,128261
False,Zeromus,Immortal Flames,Au Ra,46882
False,Zeromus,Immortal Flames,Elezen,28261
False,Zeromus,Immortal Flames,Hrothgar,4306
False,Zeromus,Immortal Flames,Hyur,107014
False,Zeromus,Immortal Flames,Lalafell,53370
False,Zeromus,Immortal Flames,Miqo'te,88903
False,Zeromus,Immortal Flames,Roegadyn,18692
False,Zeromus,Immortal Flames,Viera,16606
False,Zeromus,Maelstrom,Au Ra,48130
False,Zeromus,Maelstrom,Elezen,29013
False,Zeromus,Maelstrom,Hrothgar,4421
False,Zeromus,Maelstrom,Hyur,109862
False,Zeromus,Maelstrom,Lalafell,54791
False,Zeromus,Maelstrom,Miqo'te,91269
False,Zeromus,Maelstrom,Roegadyn,19189
False,Zeromus,Maelstrom,Viera,17048
False,Zeromus,Order of the Twin Adder,Au Ra,56786
False,Zeromus,Order of the Twin Adder,Elezen,34231
False,Zeromus,Order of the Twin Adder,Hrothgar,5216
False,Zeromus,Order of the Twin Adder,Hyur,129620
False,Zeromus,Order of the Twin Adder,Lalafell,64645
False,Zeromus,Order of the Twin Adder,Miqo'te,107684
False,Zeromus,Order of the Twin Adder,Roegadyn,22640
False,Zeromus,Order of the Twin Adder,Viera,20114
False,Zeromus,none,Au Ra,348668
False,Zeromus,none,Elezen,210181
False,Zeromus,none,Hrothgar,32025
False,Zeromus,none,Hyur,795872
False,Zeromus,none,Lalafell,396921
